Game,Quarter,Possession,State A,State B,Result,Length,Binary Length
4,1,4,15,20,Win,13,long
4,1,4,20,2,Win,13,long
4,1,5,5,6,Win,6,short
4,1,5,6,7,Win,6,short
4,1,5,7,8,Win,6,short
4,1,5,8,12,Win,6,short
4,1,5,12,13,Win,6,short
4,1,5,13,0a,Win,6,short
4,1,6,5,6,Win,8,short
4,1,6,6,9,Win,8,short
4,1,6,9,8,Win,8,short
4,1,6,8,12,Win,8,short
4,1,6,12,17,Win,8,short
4,1,6,17,20,Win,8,short
4,1,6,20,21,Win,8,short
4,1,6,21,2,Win,8,short
4,1,7,5,6,Win,6,short
4,1,7,6,8,Win,6,short
4,1,7,8,13,Win,6,short
4,1,7,13,18,Win,6,short
4,1,7,18,20,Win,6,short
4,1,7,20,2,Win,6,short
4,1,8,6,7,Win,10,short
4,1,8,7,8,Win,10,short
4,1,8,8,7,Win,10,short
4,1,8,7,11,Win,10,short
4,1,8,11,12,Win,10,short
4,1,8,12,7,Win,10,short
4,1,8,7,11,Win,10,short
4,1,8,11,16,Win,10,short
4,1,8,16,17,Win,10,short
4,1,8,17,0a,Win,10,short
4,1,9,5,6,Win,8,short
4,1,9,6,8,Win,8,short
4,1,9,8,9,Win,8,short
4,1,9,9,8,Win,8,short
4,1,9,8,12,Win,8,short
4,1,9,12,17,Win,8,short
4,1,9,17,20,Win,8,short
4,1,9,20,2,Win,8,short
4,1,10,5,6,Win,8,short
4,1,10,6,9,Win,8,short
4,1,10,9,13,Win,8,short
4,1,10,13,18,Win,8,short
4,1,10,18,12,Win,8,short
4,1,10,12,18,Win,8,short
4,1,10,18,19,Win,8,short
4,1,10,19,0a,Win,8,short
4,1,11,5,6,Win,11,long
4,1,11,6,8,Win,11,long
4,1,11,8,18,Win,11,long
4,1,11,18,17,Win,11,long
4,1,11,17,20,Win,11,long
4,1,11,20,11,Win,11,long
4,1,11,11,12,Win,11,long
4,1,11,12,17,Win,11,long
4,1,11,17,20,Win,11,long
4,1,11,20,21,Win,11,long
4,1,11,21,3,Win,11,long
4,1,12,5,6,Win,6,short
4,1,12,6,9,Win,6,short
4,1,12,9,13,Win,6,short
4,1,12,13,18,Win,6,short
4,1,12,18,20,Win,6,short
4,1,12,20,0b,Win,6,short
4,1,13,5,6,Win,8,short
4,1,13,6,8,Win,8,short
4,1,13,8,9,Win,8,short
4,1,13,9,13,Win,8,short
4,1,13,13,18,Win,8,short
4,1,13,18,19,Win,8,short
4,1,13,19,21,Win,8,short
4,1,13,21,2,Win,8,short
4,1,14,5,6,Win,8,short
4,1,14,6,9,Win,8,short
4,1,14,9,8,Win,8,short
4,1,14,8,12,Win,8,short
4,1,14,12,17,Win,8,short
4,1,14,17,20,Win,8,short
4,1,14,20,21,Win,8,short
4,1,14,21,2,Win,8,short
4,1,15,6,7,Win,8,short
4,1,15,7,8,Win,8,short
4,1,15,8,12,Win,8,short
4,1,15,12,17,Win,8,short
4,1,15,17,20,Win,8,short
4,1,15,20,24,Win,8,short
4,1,15,24,19,Win,8,short
4,1,15,19,2,Win,8,short
4,1,16,6,9,Win,8,short
4,1,16,9,13,Win,8,short
4,1,16,13,18,Win,8,short
4,1,16,18,17,Win,8,short
4,1,16,17,20,Win,8,short
4,1,16,20,21,Win,8,short
4,1,16,21,13,Win,8,short
4,1,16,13,3,Win,8,short
4,1,17,6,8,Win,2,short
4,1,17,8,0b,Win,2,short
4,1,18,5,6,Win,6,short
4,1,18,6,8,Win,6,short
4,1,18,8,13,Win,6,short
4,1,18,13,8,Win,6,short
4,1,18,8,12,Win,6,short
4,1,18,12,0b,Win,6,short
4,1,19,5,6,Win,9,short
4,1,19,6,7,Win,9,short
4,1,19,7,8,Win,9,short
4,1,19,8,7,Win,9,short
4,1,19,7,8,Win,9,short
4,1,19,8,12,Win,9,short
4,1,19,12,17,Win,9,short
4,1,19,17,20,Win,9,short
4,1,19,20,0a,Win,9,short
4,1,20,6,8,Win,8,short
4,1,20,8,12,Win,8,short
4,1,20,12,17,Win,8,short
4,1,20,17,20,Win,8,short
4,1,20,20,16,Win,8,short
4,1,20,16,15,Win,8,short
4,1,20,15,21,Win,8,short
4,1,20,21,2,Win,8,short
4,1,21,6,8,Win,4,short
4,1,21,8,12,Win,4,short
4,1,21,12,17,Win,4,short
4,1,21,17,0b,Win,4,short
4,1,22,5,6,Win,12,long
4,1,22,6,8,Win,12,long
4,1,22,8,9,Win,12,long
4,1,22,9,12,Win,12,long
4,1,22,12,9,Win,12,long
4,1,22,9,8,Win,12,long
4,1,22,8,12,Win,12,long
4,1,22,12,17,Win,12,long
4,1,22,17,20,Win,12,long
4,1,22,20,21,Win,12,long
4,1,22,21,15,Win,12,long
4,1,22,15,0a,Win,12,long
4,1,23,6,8,Win,14,long
4,1,23,8,9,Win,14,long
4,1,23,9,14,Win,14,long
4,1,23,14,19,Win,14,long
4,1,23,19,20,Win,14,long
4,1,23,20,16,Win,14,long
4,1,23,16,8,Win,14,long
4,1,23,8,12,Win,14,long
4,1,23,12,11,Win,14,long
4,1,23,11,16,Win,14,long
4,1,23,16,20,Win,14,long
4,1,23,20,21,Win,14,long
4,1,23,21,20,Win,14,long
4,1,23,20,0a,Win,14,long
4,1,24,5,6,Win,11,long
4,1,24,6,8,Win,11,long
4,1,24,8,9,Win,11,long
4,1,24,9,13,Win,11,long
4,1,24,13,18,Win,11,long
4,1,24,18,20,Win,11,long
4,1,24,20,12,Win,11,long
4,1,24,12,17,Win,11,long
4,1,24,17,20,Win,11,long
4,1,24,20,21,Win,11,long
4,1,24,21,2,Win,11,long
4,1,25,6,8,Win,3,short
4,1,25,8,11,Win,3,short
4,1,25,11,0a,Win,3,short
4,1,26,6,17,Win,4,short
4,1,26,17,20,Win,4,short
4,1,26,20,21,Win,4,short
4,1,26,21,2,Win,4,short
4,1,27,5,6,Win,6,short
4,1,27,6,8,Win,6,short
4,1,27,8,12,Win,6,short
4,1,27,12,17,Win,6,short
4,1,27,17,18,Win,6,short
4,1,27,18,2,Win,6,short
4,1,28,5,5,Win,9,short
4,1,28,5,6,Win,9,short
4,1,28,6,8,Win,9,short
4,1,28,8,7,Win,9,short
4,1,28,7,11,Win,9,short
4,1,28,11,16,Win,9,short
4,1,28,16,11,Win,9,short
4,1,28,11,21,Win,9,short
4,1,28,21,2,Win,9,short
4,2,29,5,6,Win,7,short
4,2,29,6,8,Win,7,short
4,2,29,8,9,Win,7,short
4,2,29,9,13,Win,7,short
4,2,29,13,18,Win,7,short
4,2,29,18,20,Win,7,short
4,2,29,20,2,Win,7,short
4,2,30,5,6,Win,15,long
4,2,30,6,7,Win,15,long
4,2,30,7,11,Win,15,long
4,2,30,11,12,Win,15,long
4,2,30,12,17,Win,15,long
4,2,30,17,20,Win,15,long
4,2,30,20,13,Win,15,long
4,2,30,13,8,Win,15,long
4,2,30,8,12,Win,15,long
4,2,30,12,11,Win,15,long
4,2,30,11,16,Win,15,long
4,2,30,16,16,Win,15,long
4,2,30,16,20,Win,15,long
4,2,30,20,21,Win,15,long
4,2,30,21,2,Win,15,long
4,2,31,5,6,Win,8,short
4,2,31,6,7,Win,8,short
4,2,31,7,8,Win,8,short
4,2,31,8,12,Win,8,short
4,2,31,12,17,Win,8,short
4,2,31,17,20,Win,8,short
4,2,31,20,21,Win,8,short
4,2,31,21,0a,Win,8,short
4,2,32,6,8,Win,22,long
4,2,32,8,7,Win,22,long
4,2,32,7,11,Win,22,long
4,2,32,11,16,Win,22,long
4,2,32,16,12,Win,22,long
4,2,32,12,17,Win,22,long
4,2,32,17,20,Win,22,long
4,2,32,20,18,Win,22,long
4,2,32,18,13,Win,22,long
4,2,32,13,18,Win,22,long
4,2,32,18,23,Win,22,long
4,2,32,23,8,Win,22,long
4,2,32,8,17,Win,22,long
4,2,32,17,20,Win,22,long
4,2,32,20,21,Win,22,long
4,2,32,21,22,Win,22,long
4,2,32,22,8,Win,22,long
4,2,32,8,12,Win,22,long
4,2,32,12,17,Win,22,long
4,2,32,17,20,Win,22,long
4,2,32,20,21,Win,22,long
4,2,32,21,0a,Win,22,long
4,2,33,6,7,Win,5,short
4,2,33,7,11,Win,5,short
4,2,33,11,10,Win,5,short
4,2,33,10,20,Win,5,short
4,2,33,20,2,Win,5,short
4,2,34,5,6,Win,8,short
4,2,34,6,8,Win,8,short
4,2,34,8,7,Win,8,short
4,2,34,7,11,Win,8,short
4,2,34,11,16,Win,8,short
4,2,34,16,20,Win,8,short
4,2,34,20,16,Win,8,short
4,2,34,16,2,Win,8,short
4,2,35,5,6,Win,8,short
4,2,35,6,7,Win,8,short
4,2,35,7,8,Win,8,short
4,2,35,8,12,Win,8,short
4,2,35,12,17,Win,8,short
4,2,35,17,20,Win,8,short
4,2,35,20,21,Win,8,short
4,2,35,21,2,Win,8,short
4,2,36,6,8,Win,6,short
4,2,36,8,8,Win,6,short
4,2,36,8,12,Win,6,short
4,2,36,12,17,Win,6,short
4,2,36,17,10,Win,6,short
4,2,36,10,0a,Win,6,short
4,2,37,5,6,Win,7,short
4,2,37,6,9,Win,7,short
4,2,37,9,13,Win,7,short
4,2,37,13,18,Win,7,short
4,2,37,18,19,Win,7,short
4,2,37,19,21,Win,7,short
4,2,37,21,0a,Win,7,short
4,2,38,6,8,Win,6,short
4,2,38,8,12,Win,6,short
4,2,38,12,17,Win,6,short
4,2,38,17,20,Win,6,short
4,2,38,20,21,Win,6,short
4,2,38,21,2,Win,6,short
4,2,39,6,7,Win,14,long
4,2,39,7,8,Win,14,long
4,2,39,8,12,Win,14,long
4,2,39,12,18,Win,14,long
4,2,39,18,13,Win,14,long
4,2,39,13,8,Win,14,long
4,2,39,8,12,Win,14,long
4,2,39,12,17,Win,14,long
4,2,39,17,15,Win,14,long
4,2,39,15,17,Win,14,long
4,2,39,17,20,Win,14,long
4,2,39,20,14,Win,14,long
4,2,39,14,13,Win,14,long
4,2,39,13,0a,Win,14,long
4,2,40,6,8,Win,14,long
4,2,40,8,12,Win,14,long
4,2,40,12,17,Win,14,long
4,2,40,17,20,Win,14,long
4,2,40,20,21,Win,14,long
4,2,40,21,22,Win,14,long
4,2,40,22,8,Win,14,long
4,2,40,8,9,Win,14,long
4,2,40,9,14,Win,14,long
4,2,40,14,19,Win,14,long
4,2,40,19,18,Win,14,long
4,2,40,18,20,Win,14,long
4,2,40,20,21,Win,14,long
4,2,40,21,3,Win,14,long
4,2,41,9,13,Win,9,short
4,2,41,13,18,Win,9,short
4,2,41,18,19,Win,9,short
4,2,41,19,21,Win,9,short
4,2,41,21,24,Win,9,short
4,2,41,24,10,Win,9,short
4,2,41,10,15,Win,9,short
4,2,41,15,21,Win,9,short
4,2,41,21,2,Win,9,short
4,2,42,5,6,Win,9,short
4,2,42,6,8,Win,9,short
4,2,42,8,12,Win,9,short
4,2,42,12,13,Win,9,short
4,2,42,13,18,Win,9,short
4,2,42,18,19,Win,9,short
4,2,42,19,20,Win,9,short
4,2,42,20,14,Win,9,short
4,2,42,14,0a,Win,9,short
4,2,43,6,7,Win,5,short
4,2,43,7,11,Win,5,short
4,2,43,11,16,Win,5,short
4,2,43,16,15,Win,5,short
4,2,43,15,0a,Win,5,short
4,2,44,5,6,Win,4,short
4,2,44,6,9,Win,4,short
4,2,44,9,8,Win,4,short
4,2,44,8,0b,Win,4,short
4,2,45,6,8,Win,6,short
4,2,45,8,12,Win,6,short
4,2,45,12,17,Win,6,short
4,2,45,17,20,Win,6,short
4,2,45,20,21,Win,6,short
4,2,45,21,2,Win,6,short
4,2,46,5,6,Win,12,long
4,2,46,6,7,Win,12,long
4,2,46,7,8,Win,12,long
4,2,46,8,9,Win,12,long
4,2,46,9,13,Win,12,long
4,2,46,13,18,Win,12,long
4,2,46,18,17,Win,12,long
4,2,46,17,20,Win,12,long
4,2,46,20,16,Win,12,long
4,2,46,16,15,Win,12,long
4,2,46,15,11,Win,12,long
4,2,46,11,0a,Win,12,long
4,2,47,5,6,Win,6,short
4,2,47,6,7,Win,6,short
4,2,47,7,11,Win,6,short
4,2,47,11,16,Win,6,short
4,2,47,16,15,Win,6,short
4,2,47,15,0b,Win,6,short
4,2,48,6,8,Win,10,short
4,2,48,8,7,Win,10,short
4,2,48,7,8,Win,10,short
4,2,48,8,9,Win,10,short
4,2,48,9,13,Win,10,short
4,2,48,13,12,Win,10,short
4,2,48,12,17,Win,10,short
4,2,48,17,18,Win,10,short
4,2,48,18,20,Win,10,short
4,2,48,20,2,Win,10,short
4,2,49,5,6,Win,6,short
4,2,49,6,8,Win,6,short
4,2,49,8,7,Win,6,short
4,2,49,7,11,Win,6,short
4,2,49,11,16,Win,6,short
4,2,49,16,0b,Win,6,short
4,2,50,5,6,Win,9,short
4,2,50,6,8,Win,9,short
4,2,50,8,7,Win,9,short
4,2,50,7,8,Win,9,short
4,2,50,8,7,Win,9,short
4,2,50,7,8,Win,9,short
4,2,50,8,12,Win,9,short
4,2,50,12,17,Win,9,short
4,2,50,17,2,Win,9,short
4,2,51,5,6,Win,7,short
4,2,51,6,8,Win,7,short
4,2,51,8,7,Win,7,short
4,2,51,7,11,Win,7,short
4,2,51,11,16,Win,7,short
4,2,51,16,17,Win,7,short
4,2,51,17,0a,Win,7,short
4,2,52,6,9,Win,1,short
4,3,52,9,8,Win,5,short
4,3,52,8,12,Win,5,short
4,3,52,12,17,Win,5,short
4,3,52,17,20,Win,5,short
4,3,52,20,0b,Win,5,short
4,3,53,5,6,Win,14,long
4,3,53,6,8,Win,14,long
4,3,53,8,7,Win,14,long
4,3,53,7,11,Win,14,long
4,3,53,11,12,Win,14,long
4,3,53,12,13,Win,14,long
4,3,53,13,12,Win,14,long
4,3,53,12,17,Win,14,long
4,3,53,17,20,Win,14,long
4,3,53,20,15,Win,14,long
4,3,53,15,21,Win,14,long
4,3,53,21,17,Win,14,long
4,3,53,17,20,Win,14,long
4,3,53,20,3,Win,14,long
4,3,54,6,7,Win,9,short
4,3,54,7,8,Win,9,short
4,3,54,8,12,Win,9,short
4,3,54,12,13,Win,9,short
4,3,54,13,18,Win,9,short
4,3,54,18,17,Win,9,short
4,3,54,17,20,Win,9,short
4,3,54,20,21,Win,9,short
4,3,54,21,2,Win,9,short
4,3,55,5,6,Win,7,short
4,3,55,6,9,Win,7,short
4,3,55,9,13,Win,7,short
4,3,55,13,12,Win,7,short
4,3,55,12,17,Win,7,short
4,3,55,17,20,Win,7,short
4,3,55,20,0a,Win,7,short
4,3,56,6,8,Win,8,short
4,3,56,8,12,Win,8,short
4,3,56,12,9,Win,8,short
4,3,56,9,8,Win,8,short
4,3,56,8,12,Win,8,short
4,3,56,12,17,Win,8,short
4,3,56,17,11,Win,8,short
4,3,56,11,0a,Win,8,short
4,3,57,5,6,Win,6,short
4,3,57,6,8,Win,6,short
4,3,57,8,9,Win,6,short
4,3,57,9,17,Win,6,short
4,3,57,17,21,Win,6,short
4,3,57,21,0a,Win,6,short
4,3,58,6,7,Win,15,long
4,3,58,7,11,Win,15,long
4,3,58,11,16,Win,15,long
4,3,58,16,15,Win,15,long
4,3,58,15,22,Win,15,long
4,3,58,22,7,Win,15,long
4,3,58,7,8,Win,15,long
4,3,58,8,9,Win,15,long
4,3,58,9,13,Win,15,long
4,3,58,13,12,Win,15,long
4,3,58,12,11,Win,15,long
4,3,58,11,16,Win,15,long
4,3,58,16,15,Win,15,long
4,3,58,15,13,Win,15,long
4,3,58,13,0a,Win,15,long
4,3,59,8,9,Win,5,short
4,3,59,9,13,Win,5,short
4,3,59,13,18,Win,5,short
4,3,59,18,19,Win,5,short
4,3,59,19,2,Win,5,short
4,3,60,5,6,Win,8,short
4,3,60,6,8,Win,8,short
4,3,60,8,9,Win,8,short
4,3,60,9,13,Win,8,short
4,3,60,13,12,Win,8,short
4,3,60,12,17,Win,8,short
4,3,60,17,20,Win,8,short
4,3,60,20,0a,Win,8,short
4,3,61,5,6,Win,11,long
4,3,61,6,12,Win,11,long
4,3,61,12,8,Win,11,long
4,3,61,8,9,Win,11,long
4,3,61,9,13,Win,11,long
4,3,61,13,12,Win,11,long
4,3,61,12,17,Win,11,long
4,3,61,17,20,Win,11,long
4,3,61,20,22,Win,11,long
4,3,61,22,8,Win,11,long
4,3,61,8,0b,Win,11,long
4,3,62,8,12,Win,5,short
4,3,62,12,17,Win,5,short
4,3,62,17,20,Win,5,short
4,3,62,20,21,Win,5,short
4,3,62,21,2,Win,5,short
4,3,63,5,6,Win,9,short
4,3,63,6,7,Win,9,short
4,3,63,7,11,Win,9,short
4,3,63,11,16,Win,9,short
4,3,63,16,12,Win,9,short
4,3,63,12,8,Win,9,short
4,3,63,8,12,Win,9,short
4,3,63,12,17,Win,9,short
4,3,63,17,2,Win,9,short
4,3,64,5,6,Win,6,short
4,3,64,6,9,Win,6,short
4,3,64,9,8,Win,6,short
4,3,64,8,16,Win,6,short
4,3,64,16,17,Win,6,short
4,3,64,17,2,Win,6,short
4,3,65,5,6,Win,15,long
4,3,65,6,7,Win,15,long
4,3,65,7,8,Win,15,long
4,3,65,8,12,Win,15,long
4,3,65,12,17,Win,15,long
4,3,65,17,20,Win,15,long
4,3,65,20,22,Win,15,long
4,3,65,22,8,Win,15,long
4,3,65,8,12,Win,15,long
4,3,65,12,9,Win,15,long
4,3,65,9,13,Win,15,long
4,3,65,13,18,Win,15,long
4,3,65,18,19,Win,15,long
4,3,65,19,21,Win,15,long
4,3,65,21,2,Win,15,long
4,3,66,5,6,Win,13,long
4,3,66,6,8,Win,13,long
4,3,66,8,9,Win,13,long
4,3,66,9,13,Win,13,long
4,3,66,13,18,Win,13,long
4,3,66,18,12,Win,13,long
4,3,66,12,8,Win,13,long
4,3,66,8,7,Win,13,long
4,3,66,7,11,Win,13,long
4,3,66,11,16,Win,13,long
4,3,66,16,15,Win,13,long
4,3,66,15,21,Win,13,long
4,3,66,21,0a,Win,13,long
4,3,67,5,6,Win,5,short
4,3,67,6,9,Win,5,short
4,3,67,9,12,Win,5,short
4,3,67,12,8,Win,5,short
4,3,67,8,1,Win,5,short
4,3,68,5,6,Win,7,short
4,3,68,6,8,Win,7,short
4,3,68,8,9,Win,7,short
4,3,68,9,13,Win,7,short
4,3,68,13,18,Win,7,short
4,3,68,18,11,Win,7,short
4,3,68,11,3,Win,7,short
4,3,69,6,8,Win,12,long
4,3,69,8,7,Win,12,long
4,3,69,7,8,Win,12,long
4,3,69,8,9,Win,12,long
4,3,69,9,13,Win,12,long
4,3,69,13,8,Win,12,long
4,3,69,8,12,Win,12,long
4,3,69,12,13,Win,12,long
4,3,69,13,18,Win,12,long
4,3,69,18,17,Win,12,long
4,3,69,17,20,Win,12,long
4,3,69,20,0a,Win,12,long
4,3,70,5,6,Win,13,long
4,3,70,6,8,Win,13,long
4,3,70,8,9,Win,13,long
4,3,70,9,8,Win,13,long
4,3,70,8,11,Win,13,long
4,3,70,11,12,Win,13,long
4,3,70,12,8,Win,13,long
4,3,70,8,7,Win,13,long
4,3,70,7,11,Win,13,long
4,3,70,11,13,Win,13,long
4,3,70,13,8,Win,13,long
4,3,70,8,12,Win,13,long
4,3,70,12,0b,Win,13,long
4,3,71,5,6,Win,3,short
4,3,71,6,8,Win,3,short
4,3,71,8,0b,Win,3,short
4,3,72,6,8,Win,5,short
4,3,72,8,12,Win,5,short
4,3,72,12,17,Win,5,short
4,3,72,17,20,Win,5,short
4,3,72,20,0a,Win,5,short
4,3,73,6,8,Win,5,short
4,3,73,8,12,Win,5,short
4,3,73,12,17,Win,5,short
4,3,73,17,18,Win,5,short
4,3,73,18,0a,Win,5,short
4,3,74,6,9,Win,5,short
4,3,74,9,13,Win,5,short
4,3,74,13,18,Win,5,short
4,3,74,18,19,Win,5,short
4,3,74,19,2,Win,5,short
4,3,75,6,9,Win,6,short
4,3,75,9,8,Win,6,short
4,3,75,8,12,Win,6,short
4,3,75,12,17,Win,6,short
4,3,75,17,20,Win,6,short
4,3,75,20,2,Win,6,short
4,4,76,5,6,Win,15,long
4,4,76,6,8,Win,15,long
4,4,76,8,9,Win,15,long
4,4,76,9,11,Win,15,long
4,4,76,11,12,Win,15,long
4,4,76,12,17,Win,15,long
4,4,76,17,20,Win,15,long
4,4,76,20,8,Win,15,long
4,4,76,8,12,Win,15,long
4,4,76,12,8,Win,15,long
4,4,76,8,7,Win,15,long
4,4,76,7,11,Win,15,long
4,4,76,11,16,Win,15,long
4,4,76,16,15,Win,15,long
4,4,76,15,2,Win,15,long
4,4,77,6,8,Win,7,short
4,4,77,8,7,Win,7,short
4,4,77,7,11,Win,7,short
4,4,77,11,16,Win,7,short
4,4,77,16,15,Win,7,short
4,4,77,15,24,Win,7,short
4,4,77,24,0b,Win,7,short
4,4,78,5,6,Win,8,short
4,4,78,6,8,Win,8,short
4,4,78,8,9,Win,8,short
4,4,78,9,8,Win,8,short
4,4,78,8,12,Win,8,short
4,4,78,12,17,Win,8,short
4,4,78,17,20,Win,8,short
4,4,78,20,0a,Win,8,short
4,4,79,5,6,Win,10,short
4,4,79,6,8,Win,10,short
4,4,79,8,9,Win,10,short
4,4,79,9,13,Win,10,short
4,4,79,13,18,Win,10,short
4,4,79,18,19,Win,10,short
4,4,79,19,12,Win,10,short
4,4,79,12,17,Win,10,short
4,4,79,17,20,Win,10,short
4,4,79,20,2,Win,10,short
4,4,80,6,8,Win,9,short
4,4,80,8,12,Win,9,short
4,4,80,12,11,Win,9,short
4,4,80,11,8,Win,9,short
4,4,80,8,12,Win,9,short
4,4,80,12,17,Win,9,short
4,4,80,17,12,Win,9,short
4,4,80,12,21,Win,9,short
4,4,80,21,2,Win,9,short
4,4,81,6,8,Win,20,long
4,4,81,8,12,Win,20,long
4,4,81,12,17,Win,20,long
4,4,81,17,20,Win,20,long
4,4,81,20,14,Win,20,long
4,4,81,14,13,Win,20,long
4,4,81,13,9,Win,20,long
4,4,81,9,11,Win,20,long
4,4,81,11,15,Win,20,long
4,4,81,15,21,Win,20,long
4,4,81,21,8,Win,20,long
4,4,81,8,12,Win,20,long
4,4,81,12,17,Win,20,long
4,4,81,17,20,Win,20,long
4,4,81,20,21,Win,20,long
4,4,81,21,19,Win,20,long
4,4,81,19,14,Win,20,long
4,4,81,14,13,Win,20,long
4,4,81,13,21,Win,20,long
4,4,81,21,2,Win,20,long
4,4,82,6,8,Win,6,short
4,4,82,8,12,Win,6,short
4,4,82,12,17,Win,6,short
4,4,82,17,20,Win,6,short
4,4,82,20,21,Win,6,short
4,4,82,21,1,Win,6,short
4,4,83,5,6,Win,17,long
4,4,83,6,7,Win,17,long
4,4,83,7,11,Win,17,long
4,4,83,11,16,Win,17,long
4,4,83,16,15,Win,17,long
4,4,83,15,10,Win,17,long
4,4,83,10,11,Win,17,long
4,4,83,11,12,Win,17,long
4,4,83,12,20,Win,17,long
4,4,83,20,23,Win,17,long
4,4,83,23,9,Win,17,long
4,4,83,9,8,Win,17,long
4,4,83,8,12,Win,17,long
4,4,83,12,17,Win,17,long
4,4,83,17,20,Win,17,long
4,4,83,20,21,Win,17,long
4,4,83,21,2,Win,17,long
4,4,84,5,6,Win,9,short
4,4,84,6,8,Win,9,short
4,4,84,8,12,Win,9,short
4,4,84,12,17,Win,9,short
4,4,84,17,18,Win,9,short
4,4,84,18,14,Win,9,short
4,4,84,14,19,Win,9,short
4,4,84,19,20,Win,9,short
4,4,84,20,0b,Win,9,short
4,4,85,5,6,Win,9,short
4,4,85,6,5,Win,9,short
4,4,85,5,6,Win,9,short
4,4,85,6,8,Win,9,short
4,4,85,8,12,Win,9,short
4,4,85,12,17,Win,9,short
4,4,85,17,20,Win,9,short
4,4,85,20,21,Win,9,short
4,4,85,21,2,Win,9,short
4,4,86,6,8,Win,6,short
4,4,86,8,12,Win,6,short
4,4,86,12,17,Win,6,short
4,4,86,17,20,Win,6,short
4,4,86,20,21,Win,6,short
4,4,86,21,2,Win,6,short
4,4,87,5,6,Win,9,short
4,4,87,6,8,Win,9,short
4,4,87,8,12,Win,9,short
4,4,87,12,17,Win,9,short
4,4,87,17,11,Win,9,short
4,4,87,11,16,Win,9,short
4,4,87,16,15,Win,9,short
4,4,87,15,21,Win,9,short
4,4,87,21,2,Win,9,short
4,4,88,5,6,Win,5,short
4,4,88,6,8,Win,5,short
4,4,88,8,13,Win,5,short
4,4,88,13,18,Win,5,short
4,4,88,18,0b,Win,5,short
4,4,89,5,6,Win,7,short
4,4,89,6,8,Win,7,short
4,4,89,8,9,Win,7,short
4,4,89,9,13,Win,7,short
4,4,89,13,9,Win,7,short
4,4,89,9,17,Win,7,short
4,4,89,17,2,Win,7,short
4,4,90,5,6,Win,7,short
4,4,90,6,8,Win,7,short
4,4,90,8,18,Win,7,short
4,4,90,18,12,Win,7,short
4,4,90,12,17,Win,7,short
4,4,90,17,13,Win,7,short
4,4,90,13,3,Win,7,short
4,4,91,6,7,Win,5,short
4,4,91,7,11,Win,5,short
4,4,91,11,16,Win,5,short
4,4,91,16,15,Win,5,short
4,4,91,15,2,Win,5,short
4,4,92,6,7,Win,7,short
4,4,92,7,11,Win,7,short
4,4,92,11,16,Win,7,short
4,4,92,16,15,Win,7,short
4,4,92,15,20,Win,7,short
4,4,92,20,21,Win,7,short
4,4,92,21,1,Win,7,short
4,4,93,5,6,Win,7,short
4,4,93,6,9,Win,7,short
4,4,93,9,8,Win,7,short
4,4,93,8,12,Win,7,short
4,4,93,12,17,Win,7,short
4,4,93,17,16,Win,7,short
4,4,93,16,0a,Win,7,short
4,4,94,6,9,Win,9,short
4,4,94,9,8,Win,9,short
4,4,94,8,9,Win,9,short
4,4,94,9,8,Win,9,short
4,4,94,8,12,Win,9,short
4,4,94,12,17,Win,9,short
4,4,94,17,16,Win,9,short
4,4,94,16,17,Win,9,short
4,4,94,17,2,Win,9,short
5,1,1,5,6,Win,6,short
5,1,1,6,8,Win,6,short
5,1,1,8,9,Win,6,short
5,1,1,9,20,Win,6,short
5,1,1,20,21,Win,6,short
5,1,1,21,2,Win,6,short
5,1,2,5,6,Win,8,short
5,1,2,6,8,Win,8,short
5,1,2,8,12,Win,8,short
5,1,2,12,17,Win,8,short
5,1,2,17,13,Win,8,short
5,1,2,13,18,Win,8,short
5,1,2,18,19,Win,8,short
5,1,2,19,0a,Win,8,short
5,1,3,5,6,Win,11,long
5,1,3,6,8,Win,11,long
5,1,3,8,7,Win,11,long
5,1,3,7,11,Win,11,long
5,1,3,11,7,Win,11,long
5,1,3,7,11,Win,11,long
5,1,3,11,12,Win,11,long
5,1,3,12,17,Win,11,long
5,1,3,17,20,Win,11,long
5,1,3,20,21,Win,11,long
5,1,3,21,2,Win,11,long
5,1,4,5,6,Win,7,short
5,1,4,6,9,Win,7,short
5,1,4,9,13,Win,7,short
5,1,4,13,18,Win,7,short
5,1,4,18,20,Win,7,short
5,1,4,20,21,Win,7,short
5,1,4,21,2,Win,7,short
5,1,5,6,11,Win,5,short
5,1,5,11,16,Win,5,short
5,1,5,16,15,Win,5,short
5,1,5,15,21,Win,5,short
5,1,5,21,2,Win,5,short
5,1,6,5,6,Win,8,short
5,1,6,6,8,Win,8,short
5,1,6,8,7,Win,8,short
5,1,6,7,11,Win,8,short
5,1,6,11,16,Win,8,short
5,1,6,16,15,Win,8,short
5,1,6,15,14,Win,8,short
5,1,6,14,3,Win,8,short
5,1,7,5,6,Win,8,short
5,1,7,6,9,Win,8,short
5,1,7,9,13,Win,8,short
5,1,7,13,18,Win,8,short
5,1,7,18,12,Win,8,short
5,1,7,12,20,Win,8,short
5,1,7,20,21,Win,8,short
5,1,7,21,2,Win,8,short
5,1,8,6,8,Win,7,short
5,1,8,8,12,Win,7,short
5,1,8,12,16,Win,7,short
5,1,8,16,15,Win,7,short
5,1,8,15,20,Win,7,short
5,1,8,20,21,Win,7,short
5,1,8,21,2,Win,7,short
5,1,9,6,8,Win,4,short
